mode,ox/red,error,"control changes","counter inc.",time/s,control/V,Ewe/V,<I>/mA,"cycle number",(Q-Qo)/C,"I Range",P/W,EC-Lab,ASCII,FILE,,,,,,,,,
2,1,0,1,0,8.100349795367947E+001,2.5496319E-001,2.5463048E-001,2.405094224007281E-001,1.000000000000000E+000,2.2093182E-002,10,6.1241029E-005,,,,,,,,,,,,
2,1,0,1,0,8.110329795115831E+001,2.5546193E-001,2.5515577E-001,2.407193837993953E-001,1.000000000000000E+000,2.2118283E-002,10,6.1420942E-005,,,,,,,,,,,,
2,1,0,1,0,8.120319794863462E+001,2.5596169E-001,2.5571397E-001,2.408005294079582E-001,1.000000000000000E+000,2.2143416E-002,10,6.1576058E-005,,,,,,,,,,,,
2,1,0,1,0,8.130309794611094E+001,2.5646105E-001,2.5621030E-001,2.392640667069408E-001,1.000000000000000E+000,2.2168443E-002,10,6.1301915E-005,,,,,,,,,,,,
2,1,0,0,0,8.140299794358725E+001,2.5696045E-001,2.5664818E-001,2.389071687573083E-001,1.000000000000000E+000,2.2193367E-002,10,6.1315091E-005,,,,,,,,,,,,
2,1,0,1,0,8.150289794106357E+001,2.5746027E-001,2.5717464E-001,2.379488597782515E-001,1.000000000000000E+000,2.2218240E-002,10,6.1194412E-005,,,,,,,,,,,,
2,1,0,1,0,8.160269793854241E+001,2.5795889E-001,2.5770178E-001,2.376130138044430E-001,1.000000000000000E+000,2.2243027E-002,10,6.1233295E-005,,,,,,,,,,,,
2,1,0,0,0,8.170259793601872E+001,2.5845861E-001,2.5820273E-001,2.370829932667591E-001,1.000000000000000E+000,2.2267792E-002,10,6.1215476E-005,,,,,,,,,,,,
2,1,0,1,0,8.180249793349503E+001,2.5895813E-001,2.5866628E-001,2.366177223748815E-001,1.000000000000000E+000,2.2292478E-002,10,6.1205028E-005,,,,,,,,,,,,
2,1,0,1,0,8.190239793097135E+001,2.5945741E-001,2.5922287E-001,2.342017044623690E-001,1.000000000000000E+000,2.2317069E-002,10,6.0710438E-005,,,,,,,,,,,,
2,1,0,1,0,8.200229792844766E+001,2.5995725E-001,2.5964642E-001,2.342801181931544E-001,1.000000000000000E+000,2.2341525E-002,10,6.0829992E-005,,,,,,,,,,,,
2,1,0,1,0,8.210209792592650E+001,2.6045600E-001,2.6019734E-001,2.332797289984194E-001,1.000000000000000E+000,2.2365900E-002,10,6.0698767E-005,,,,,,,,,,,,
2,1,0,1,0,8.220199792340281E+001,2.6095560E-001,2.6070210E-001,2.325512754765372E-001,1.000000000000000E+000,2.2390215E-002,10,6.0626608E-005,,,,,,,,,,,,
2,1,0,1,0,8.230189792087913E+001,2.6145509E-001,2.6117069E-001,2.305922491045413E-001,1.000000000000000E+000,2.2414375E-002,10,6.0223934E-005,,,,,,,,,,,,
2,1,0,0,0,8.240179791835544E+001,2.6195437E-001,2.6166177E-001,2.303104310606918E-001,1.000000000000000E+000,2.2438442E-002,10,6.0263435E-005,,,,,,,,,,,,
2,1,0,1,0,8.250159791583428E+001,2.6245376E-001,2.6213896E-001,2.297840502290063E-001,1.000000000000000E+000,2.2462443E-002,10,6.0235354E-005,,,,,,,,,,,,
2,1,0,1,0,8.260149791331060E+001,2.6295292E-001,2.6260951E-001,2.299926981669840E-001,1.000000000000000E+000,2.2486422E-002,10,6.0398270E-005,,,,,,,,,,,,
2,1,0,0,0,8.270139791078691E+001,2.6345256E-001,2.6316333E-001,2.288528587324192E-001,1.000000000000000E+000,2.2510355E-002,10,6.0225680E-005,,,,,,,,,,,,
2,1,0,1,0,8.280129790826322E+001,2.6395217E-001,2.6366186E-001,2.289085843212276E-001,1.000000000000000E+000,2.2534227E-002,10,6.0354465E-005,,,,,,,,,,,,
2,1,0,1,0,8.290119790573954E+001,2.6445138E-001,2.6418659E-001,2.286732452059241E-001,1.000000000000000E+000,2.2558101E-002,10,6.0412403E-005,,,,,,,,,,,,
2,1,0,0,0,8.300099790321838E+001,2.6495072E-001,2.6467124E-001,2.269250440280794E-001,1.000000000000000E+000,2.2581866E-002,10,6.0060531E-005,,,,,,,,,,,,
2,1,0,1,0,8.310089790069469E+001,2.6545003E-001,2.6517564E-001,2.266331886825934E-001,1.000000000000000E+000,2.2605568E-002,10,6.0097602E-005,,,,,,,,,,,,
2,1,0,1,0,8.320079789817100E+001,2.6594955E-001,2.6565421E-001,2.255990850152783E-001,1.000000000000000E+000,2.2629183E-002,10,5.9931346E-005,,,,,,,,,,,,
2,1,0,1,0,8.330069789564732E+001,2.6644915E-001,2.6612940E-001,2.256188414939677E-001,1.000000000000000E+000,2.2652723E-002,10,6.0043807E-005,,,,,,,,,,,,
2,1,0,1,0,8.340049789312616E+001,2.6694787E-001,2.6663569E-001,2.248206939269899E-001,1.000000000000000E+000,2.2676175E-002,10,5.9945221E-005,,,,,,,,,,,,
2,1,0,1,0,8.350039789060247E+001,2.6744768E-001,2.6713669E-001,2.235658418870088E-001,1.000000000000000E+000,2.2699567E-002,10,5.9722639E-005,,,,,,,,,,,,
2,1,0,1,0,8.360029788807879E+001,2.6794696E-001,2.6766250E-001,2.229192557551597E-001,1.000000000000000E+000,2.2722855E-002,10,5.9667123E-005,,,,,,,,,,,,
2,1,0,0,0,8.370019788555510E+001,2.6844651E-001,2.6814938E-001,2.225970703487601E-001,1.000000000000000E+000,2.2746127E-002,10,5.9689264E-005,,,,,,,,,,,,
2,1,0,1,0,8.380009788303141E+001,2.6894611E-001,2.6866814E-001,2.218425809875448E-001,1.000000000000000E+000,2.2769375E-002,10,5.9602036E-005,,,,,,,,,,,,
2,1,0,1,0,8.389989788051025E+001,2.6944485E-001,2.6915422E-001,2.221712573379997E-001,1.000000000000000E+000,2.2792576E-002,10,5.9798331E-005,,,,,,,,,,,,
2,1,0,0,0,8.399979787798657E+001,2.6994473E-001,2.6970711E-001,2.210275957498837E-001,1.000000000000000E+000,2.2815716E-002,10,5.9612714E-005,,,,,,,,,,,,
2,1,0,1,0,8.409969787546288E+001,2.7044410E-001,2.7017891E-001,2.210325989868012E-001,1.000000000000000E+000,2.2838797E-002,10,5.9718346E-005,,,,,,,,,,,,
2,1,0,1,0,8.419959787293919E+001,2.7094349E-001,2.7068374E-001,2.221112136073689E-001,1.000000000000000E+000,2.2861917E-002,10,6.0121893E-005,,,,,,,,,,,,
2,1,0,1,0,8.429949787041551E+001,2.7144322E-001,2.7112731E-001,2.203012812207614E-001,1.000000000000000E+000,2.2885000E-002,10,5.9729693E-005,,,,,,,,,,,,
2,1,0,1,0,8.439929786789435E+001,2.7194193E-001,2.7163467E-001,2.191797792146786E-001,1.000000000000000E+000,2.2907937E-002,10,5.9536826E-005,,,,,,,,,,,,
2,1,0,1,0,8.449919786537066E+001,2.7244163E-001,2.7211738E-001,2.190090931469078E-001,1.000000000000000E+000,2.2930872E-002,10,5.9596179E-005,,,,,,,,,,,,
2,1,0,1,0,8.459909786284697E+001,2.7294102E-001,2.7260968E-001,2.183705071991202E-001,1.000000000000000E+000,2.2953769E-002,10,5.9529913E-005,,,,,,,,,,,,
2,1,0,0,0,8.469899786032329E+001,2.7344048E-001,2.7311739E-001,2.181890238835313E-001,1.000000000000000E+000,2.2976592E-002,10,5.9591217E-005,,,,,,,,,,,,
2,1,0,1,0,8.479889785779960E+001,2.7394029E-001,2.7363953E-001,2.167157308361105E-001,1.000000000000000E+000,2.2999303E-002,10,5.9301990E-005,,,,,,,,,,,,
2,1,0,1,0,8.489869785527844E+001,2.7443892E-001,2.7414778E-001,2.164609527340353E-001,1.000000000000000E+000,2.3021933E-002,10,5.9342288E-005,,,,,,,,,,,,
2,1,0,0,0,8.499859785275476E+001,2.7493864E-001,2.7465603E-001,2.167962309042060E-001,1.000000000000000E+000,2.3044595E-002,10,5.9544393E-005,,,,,,,,,,,,
2,1,0,1,0,8.509849785023107E+001,2.7543804E-001,2.7513540E-001,2.159879154614588E-001,1.000000000000000E+000,2.3067221E-002,10,5.9425922E-005,,,,,,,,,,,,
2,1,0,1,0,8.519839784770738E+001,2.7593744E-001,2.7568251E-001,2.166799164411645E-001,1.000000000000000E+000,2.3089832E-002,10,5.9734863E-005,,,,,,,,,,,,
2,1,0,1,0,8.529829784518370E+001,2.7643725E-001,2.7621421E-001,2.158567320616411E-001,1.000000000000000E+000,2.3112400E-002,10,5.9622696E-005,,,,,,,,,,,,
2,1,0,1,0,8.539809784266254E+001,2.7693596E-001,2.7663127E-001,2.145759563836629E-001,1.000000000000000E+000,2.3134865E-002,10,5.9358419E-005,,,,,,,,,,,,
2,1,0,1,0,8.549799784013885E+001,2.7743560E-001,2.7717873E-001,2.147114602503963E-001,1.000000000000000E+000,2.3157315E-002,10,5.9513452E-005,,,,,,,,,,,,
2,1,0,1,0,8.559789783761516E+001,2.7793509E-001,2.7764863E-001,2.145289445426337E-001,1.000000000000000E+000,2.3179749E-002,10,5.9563667E-005,,,,,,,,,,,,
2,1,0,0,0,8.569779783509148E+001,2.7843440E-001,2.7814686E-001,2.134585391937032E-001,1.000000000000000E+000,2.3202129E-002,10,5.9372822E-005,,,,,,,,,,,,
2,1,0,1,0,8.579759783257032E+001,2.7893382E-001,2.7866331E-001,2.139747361884998E-001,1.000000000000000E+000,2.3224456E-002,10,5.9626909E-005,,,,,,,,,,,,
2,1,0,1,0,8.589749783004663E+001,2.7943295E-001,2.7916050E-001,2.132171514263959E-001,1.000000000000000E+000,2.3246810E-002,10,5.9521808E-005,,,,,,,,,,,,
2,1,0,0,0,8.599739782752295E+001,2.7993259E-001,2.7966535E-001,2.114694522072869E-001,1.000000000000000E+000,2.3269063E-002,10,5.9140679E-005,,,,,,,,,,,,
2,1,0,1,0,8.609729782499926E+001,2.8043208E-001,2.8016073E-001,2.110581810426739E-001,1.000000000000000E+000,2.3291191E-002,10,5.9130212E-005,,,,,,,,,,,,
2,1,0,1,0,8.619719782247557E+001,2.8093138E-001,2.8061232E-001,2.106891519010627E-001,1.000000000000000E+000,2.3313260E-002,10,5.9121972E-005,,,,,,,,,,,,
2,1,0,0,0,8.629699781995441E+001,2.8143075E-001,2.8112873E-001,2.114770112802151E-001,1.000000000000000E+000,2.3335326E-002,10,5.9452264E-005,,,,,,,,,,,,
2,1,0,1,0,8.639689781743073E+001,2.8192991E-001,2.8161210E-001,2.102013216177336E-001,1.000000000000000E+000,2.3357360E-002,10,5.9195234E-005,,,,,,,,,,,,
2,1,0,1,0,8.649679781490704E+001,2.8242955E-001,2.8214991E-001,2.104712361814802E-001,1.000000000000000E+000,2.3379393E-002,10,5.9384442E-005,,,,,,,,,,,,
2,1,0,1,0,8.659669781238335E+001,2.8292915E-001,2.8263694E-001,2.099273892977829E-001,1.000000000000000E+000,2.3401374E-002,10,5.9333233E-005,,,,,,,,,,,,
2,1,0,0,0,8.669659780985967E+001,2.8342834E-001,2.8313288E-001,2.107450918949860E-001,1.000000000000000E+000,2.3423390E-002,10,5.9668866E-005,,,,,,,,,,,,
2,1,0,1,0,8.679639780733851E+001,2.8392777E-001,2.8363767E-001,2.098583812703909E-001,1.000000000000000E+000,2.3445351E-002,10,5.9523743E-005,,,,,,,,,,,,
2,1,0,1,0,8.689629780481482E+001,2.8442702E-001,2.8412741E-001,2.090709899436694E-001,1.000000000000000E+000,2.3467280E-002,10,5.9402799E-005,,,,,,,,,,,,
2,1,0,0,0,8.699619780229114E+001,2.8492653E-001,2.8466627E-001,2.088796913071904E-001,1.000000000000000E+000,2.3489179E-002,10,5.9461003E-005,,,,,,,,,,,,
2,1,0,1,0,8.709609779976745E+001,2.8542614E-001,2.8512573E-001,2.089142860046431E-001,1.000000000000000E+000,2.3511043E-002,10,5.9566839E-005,,,,,,,,,,,,
2,1,0,1,0,8.719589779724629E+001,2.8592488E-001,2.8562310E-001,2.086689308297621E-001,1.000000000000000E+000,2.3532851E-002,10,5.9600668E-005,,,,,,,,,,,,
2,1,0,0,0,8.729579779472260E+001,2.8642470E-001,2.8614339E-001,2.080404815712456E-001,1.000000000000000E+000,2.3554649E-002,10,5.9529408E-005,,,,,,,,,,,,
2,1,0,1,0,8.739569779219892E+001,2.8692397E-001,2.8666374E-001,2.065656404181242E-001,1.000000000000000E+000,2.3576338E-002,10,5.9214879E-005,,,,,,,,,,,,
2,1,0,1,0,8.749559778967523E+001,2.8742349E-001,2.8712955E-001,2.069833806060521E-001,1.000000000000000E+000,2.3597999E-002,10,5.9431044E-005,,,,,,,,,,,,
2,1,0,1,0,8.759549778715154E+001,2.8792325E-001,2.8764859E-001,2.073754417796847E-001,1.000000000000000E+000,2.3619708E-002,10,5.9651255E-005,,,,,,,,,,,,
2,1,0,1,0,8.769529778463038E+001,2.8842181E-001,2.8812793E-001,2.066964291017253E-001,1.000000000000000E+000,2.3641350E-002,10,5.9555015E-005,,,,,,,,,,,,
2,1,0,1,0,8.779519778210670E+001,2.8892168E-001,2.8861731E-001,2.063679615104643E-001,1.000000000000000E+000,2.3662996E-002,10,5.9561367E-005,,,,,,,,,,,,
2,1,0,1,0,8.789509777958301E+001,2.8942108E-001,2.8915587E-001,2.065770995485821E-001,1.000000000000000E+000,2.3684612E-002,10,5.9732982E-005,,,,,,,,,,,,
2,1,0,0,0,8.799499777705933E+001,2.8992048E-001,2.8964594E-001,2.064474526516814E-001,1.000000000000000E+000,2.3706222E-002,10,5.9796668E-005,,,,,,,,,,,,
2,1,0,1,0,8.809489777453564E+001,2.9042020E-001,2.9013181E-001,2.054584174572710E-001,1.000000000000000E+000,2.3727788E-002,10,5.9610022E-005,,,,,,,,,,,,
2,1,0,1,0,8.819469777201448E+001,2.9091892E-001,2.9060519E-001,2.061633948826922E-001,1.000000000000000E+000,2.3749309E-002,10,5.9912152E-005,,,,,,,,,,,,
2,1,0,0,0,8.829459776949079E+001,2.9141864E-001,2.9116228E-001,2.056730207469726E-001,1.000000000000000E+000,2.3770861E-002,10,5.9884227E-005,,,,,,,,,,,,
2,1,0,1,0,8.839449776696711E+001,2.9191804E-001,2.9163209E-001,2.051768660637512E-001,1.000000000000000E+000,2.3792360E-002,10,5.9836158E-005,,,,,,,,,,,,
2,1,0,1,0,8.849439776444342E+001,2.9241744E-001,2.9211670E-001,2.047778740525246E-001,1.000000000000000E+000,2.3813821E-002,10,5.9819038E-005,,,,,,,,,,,,
2,1,0,1,0,8.859429776191973E+001,2.9291731E-001,2.9261118E-001,2.037532909600043E-001,1.000000000000000E+000,2.3835216E-002,10,5.9620492E-005,,,,,,,,,,,,
2,1,0,1,0,8.869409775939857E+001,2.9341590E-001,2.9312798E-001,2.028976193242347E-001,1.000000000000000E+000,2.3856496E-002,10,5.9474969E-005,,,,,,,,,,,,
2,1,0,1,0,8.879399775687489E+001,2.9391563E-001,2.9365000E-001,2.042905425100967E-001,1.000000000000000E+000,2.3877835E-002,10,5.9989918E-005,,,,,,,,,,,,
2,1,0,1,0,8.889389775435120E+001,2.9441515E-001,2.9414016E-001,2.027637404287015E-001,1.000000000000000E+000,2.3899162E-002,10,5.9640959E-005,,,,,,,,,,,,
2,1,0,0,0,8.899379775182751E+001,2.9491442E-001,2.9464364E-001,2.037487420494903E-001,1.000000000000000E+000,2.3920447E-002,10,6.0033271E-005,,,,,,,,,,,,
2,1,0,1,0,8.909369774930383E+001,2.9541427E-001,2.9509580E-001,2.028868552234830E-001,1.000000000000000E+000,2.3941711E-002,10,5.9871058E-005,,,,,,,,,,,,
2,1,0,1,0,8.919349774678267E+001,2.9591286E-001,2.9564217E-001,2.034652706281099E-001,1.000000000000000E+000,2.3962975E-002,10,6.0152914E-005,,,,,,,,,,,,
2,1,0,0,0,8.929339774425898E+001,2.9641259E-001,2.9612395E-001,2.040829481212074E-001,1.000000000000000E+000,2.3984298E-002,10,6.0433849E-005,,,,,,,,,,,,
2,1,0,1,0,8.939329774173530E+001,2.9691210E-001,2.9667327E-001,2.029301626113571E-001,1.000000000000000E+000,2.4005614E-002,10,6.0203954E-005,,,,,,,,,,,,
2,1,0,1,0,8.949319773921161E+001,2.9741135E-001,2.9714191E-001,2.027652473706336E-001,1.000000000000000E+000,2.4026839E-002,10,6.0250051E-005,,,,,,,,,,,,
2,1,0,0,0,8.959299773669045E+001,2.9791081E-001,2.9762337E-001,2.023103024777555E-001,1.000000000000000E+000,2.4047988E-002,10,6.0212275E-005,,,,,,,,,,,,
2,1,0,1,0,8.969289773416676E+001,2.9840994E-001,2.9813540E-001,2.017189272929820E-001,1.000000000000000E+000,2.4069130E-002,10,6.0139551E-005,,,,,,,,,,,,
2,1,0,1,0,8.979279773164308E+001,2.9890960E-001,2.9862648E-001,2.017228611296526E-001,1.000000000000000E+000,2.4090271E-002,10,6.0239789E-005,,,,,,,,,,,,
2,1,0,1,0,8.989269772911939E+001,2.9940918E-001,2.9916212E-001,2.000774151266020E-001,1.000000000000000E+000,2.4111293E-002,10,5.9855585E-005,,,,,,,,,,,,
2,1,0,0,0,8.999259772659570E+001,2.9990837E-001,2.9962435E-001,2.012723305228130E-001,1.000000000000000E+000,2.4132276E-002,10,6.0306091E-005,,,,,,,,,,,,
2,1,0,1,0,9.009239772407454E+001,3.0040777E-001,3.0012596E-001,2.006324034052240E-001,1.000000000000000E+000,2.4153287E-002,10,6.0214992E-005,,,,,,,,,,,,
2,1,0,1,0,9.019229772155086E+001,3.0090690E-001,3.0060717E-001,2.010257340802797E-001,1.000000000000000E+000,2.4174336E-002,10,6.0429778E-005,,,,,,,,,,,,
2,1,0,0,0,9.029219771902717E+001,3.0140653E-001,3.0110043E-001,2.004699403834010E-001,1.000000000000000E+000,2.4195397E-002,10,6.0361584E-005,,,,,,,,,,,,
2,1,0,1,0,9.039209771650349E+001,3.0190614E-001,3.0163938E-001,2.011530312812706E-001,1.000000000000000E+000,2.4216412E-002,10,6.0675677E-005,,,,,,,,,,,,
2,1,0,1,0,9.049199771397980E+001,3.0240536E-001,3.0218205E-001,1.998500966432475E-001,1.000000000000000E+000,2.4237396E-002,10,6.0391110E-005,,,,,,,,,,,,
2,1,0,0,0,9.059179771145864E+001,3.0290475E-001,3.0261472E-001,2.004370373177329E-001,1.000000000000000E+000,2.4258344E-002,10,6.0655198E-005,,,,,,,,,,,,
2,1,0,1,0,9.069169770893495E+001,3.0340400E-001,3.0308124E-001,1.995542934181843E-001,1.000000000000000E+000,2.4279311E-002,10,6.0481165E-005,,,,,,,,,,,,
2,1,0,1,0,9.079159770641127E+001,3.0390352E-001,3.0362207E-001,2.002711708622955E-001,1.000000000000000E+000,2.4300231E-002,10,6.0806746E-005,,,,,,,,,,,,
2,1,0,1,0,9.089149770388758E+001,3.0440316E-001,3.0411434E-001,1.996540647402112E-001,1.000000000000000E+000,2.4321131E-002,10,6.0717666E-005,,,,,,,,,,,,
2,1,0,1,0,9.099129770136642E+001,3.0490184E-001,3.0456558E-001,1.993091028452270E-001,1.000000000000000E+000,2.4341993E-002,10,6.0702692E-005,,,,,,,,,,,,
2,1,0,1,0,9.109119769884273E+001,3.0540171E-001,3.0508122E-001,1.988106541404577E-001,1.000000000000000E+000,2.4362845E-002,10,6.0653398E-005,,,,,,,,,,,,
2,1,0,1,0,9.119109769631905E+001,3.0590108E-001,3.0559877E-001,1.979964911335714E-001,1.000000000000000E+000,2.4383638E-002,10,6.0507482E-005,,,,,,,,,,,,
2,1,0,0,0,9.129099769379536E+001,3.0640048E-001,3.0610871E-001,1.982791623859499E-001,1.000000000000000E+000,2.4404392E-002,10,6.0694980E-005,,,,,,,,,,,,
2,1,0,1,0,9.139089769127168E+001,3.0690020E-001,3.0660436E-001,1.987624378639934E-001,1.000000000000000E+000,2.4425169E-002,10,6.0941427E-005,,,,,,,,,,,,
